,pubchemCID,Unnamed: 0,Substance,smiles,compName
1048,11261.0,1079,3-Methylpentan-2-ol,CCC(C)C(C)O,3-methylpentan-2-ol
1049,11262.0,1080,3-Methylpentan-2-one,CCC(C)C(=O)C,3-methylpentan-2-one
1050,11262.0,1081,3-Methylpentan-2-one,CCC(C)C(=O)C,3-methylpentan-2-one
1051,11262.0,1082,3-Methylpentan-2-one,CCC(C)C(=O)C,3-methylpentan-2-one
1052,11262.0,1083,3-Methylpentan-2-one,CCC(C)C(=O)C,3-methylpentan-2-one
1053,11262.0,1084,3-Methylpentan-2-one,CCC(C)C(=O)C,3-methylpentan-2-one
1054,11262.0,1085,3-Methylpentan-2-one,CCC(C)C(=O)C,3-methylpentan-2-one
1055,6493.0,1086,3-Methylpentan-3-ol,CCC(C)(CC)O,3-methylpentan-3-ol
1056,6493.0,1087,3-Methylpentan-3-ol,CCC(C)(CC)O,3-methylpentan-3-ol
1057,6493.0,1088,3-Methylpentan-3-ol,CCC(C)(CC)O,3-methylpentan-3-ol
1058,6493.0,1089,3-Methylpentan-3-ol,CCC(C)(CC)O,3-methylpentan-3-ol
1059,7970.0,1090,3-Methylpyridine,CC1=CN=CC=C1,3-methylpyridine
1060,7970.0,1091,3-Methylpyridine,CC1=CN=CC=C1,3-methylpyridine
1061,7970.0,1092,3-Methylpyridine,CC1=CN=CC=C1,3-methylpyridine
1062,76963351.0,1093,3-Methylsulfinyl-5-trifluoromethylpyridine-2-carboxylic acid,CS(=O)C1=C(N=CC(=C1)C(F)(F)F)C(=O)O,3-methylsulfinyl-5-(trifluoromethyl)pyridine-2-carboxylic acid
1063,76963351.0,1094,3-Methylsulfinyl-5-trifluoromethylpyridine-2-carboxylic acid,CS(=O)C1=C(N=CC(=C1)C(F)(F)F)C(=O)O,3-methylsulfinyl-5-(trifluoromethyl)pyridine-2-carboxylic acid
1064,103788.0,1095,3-Methylthio-2-butanone,CC(C(=O)C)SC,3-methylsulfanylbutan-2-one
1065,7290.0,1096,"3-Monochloropropane-1,2-diol",C(C(CCl)O)O,"3-chloropropane-1,2-diol"
1066,133082059.0,1097,3-Oxodecanoic acid glyceride,CCCCCCCC(=O)CC(=O)O.C(C(CO)O)O,"3-oxodecanoic acid;propane-1,2,3-triol"
1067,,1098,3-Oxohexanoic acid glyceride,,
1068,57347404.0,1099,3-Oxotetradecanoic acid glyceride,CCCCCCCCCCCC(=O)CC(=O)O.C(C(CO)O)O,"3-oxotetradecanoic acid;propane-1,2,3-triol"
1069,,1100,3-Pentenol-1,,
1070,,1101,3-Pentenol-1,,
1071,,1102,3-Pentenol-1,,
1072,,1103,3-Pentenol-1,,
1073,,1104,3-Pentenol-1,,
1074,31234.0,1105,3-Phenylpropan-1-ol,C1=CC=C(C=C1)CCCO,3-phenylpropan-1-ol
1075,108879.0,1106,3-Phenylpropyl 3-phenylpropionate,C1=CC=C(C=C1)CCCOC(=O)CCC2=CC=CC=C2,3-phenylpropyl 3-phenylpropanoate
1076,346273.0,1107,3-Phenylpropyl benzoate,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2,3-phenylpropyl benzoate
1077,81894.0,1108,3-Phenylpropyl butyrate,CCCC(=O)OCCCC1=CC=CC=C1,3-phenylpropyl butanoate
1078,61010.0,1109,3-Phenylpropyl formate,C1=CC=C(C=C1)CCCOC=O,3-phenylpropyl formate
1079,221417.0,1110,3-Phenylpropyl hexanoate,CCCCCC(=O)OCCCC1=CC=CC=C1,3-phenylpropyl hexanoate
1080,139597666.0,1111,3-Sulfo-5-trifluoromethyl pyridine-2-carboxylic acid,C1=C(C=NC(=C1S)C(=O)O)C(F)(F)F,3-sulfanyl-5-(trifluoromethyl)pyridine-2-carboxylic acid
1081,1473086.0,1112,3-Trifluoromethyl-1H-pyrazole-4-carboxylic acid,C1=NNC(=C1C(=O)O)C(F)(F)F,5-(trifluoromethyl)-1H-pyrazole-4-carboxylic acid
1082,,1113,"3,(5- or 6-)-Dimethyl-2-ethylpyrazine",,
1083,,1114,"3,(5- or 6-)-Dimethyl-2-ethylpyrazine",,
1084,10909862.0,1115,"3,3-Diethoxybutan-2-one",CCOC(C)(C(=O)C)OCC,"3,3-diethoxybutan-2-one"
1085,10045.0,1116,"3,3-Dimethylbutan-2-ol",CC(C(C)(C)C)O,"3,3-dimethylbutan-2-ol"
1086,10045.0,1117,"3,3-Dimethylbutan-2-ol",CC(C(C)(C)C)O,"3,3-dimethylbutan-2-ol"
1087,10045.0,1118,"3,3-Dimethylbutan-2-ol",CC(C(C)(C)C)O,"3,3-dimethylbutan-2-ol"
1088,10045.0,1119,"3,3-Dimethylbutan-2-ol",CC(C(C)(C)C)O,"3,3-dimethylbutan-2-ol"
1089,10045.0,1120,"3,3-Dimethylbutan-2-ol",CC(C(C)(C)C)O,"3,3-dimethylbutan-2-ol"
1090,10045.0,1121,"3,3-Dimethylbutan-2-ol",CC(C(C)(C)C)O,"3,3-dimethylbutan-2-ol"
1091,8298.0,1122,"3,3,5-Trimethylcyclohexan-1-ol",CC1CC(CC(C1)(C)C)O,"3,3,5-trimethylcyclohexan-1-ol"
1092,13398.0,1123,"3,3,5-Trimethylcyclohexan-1-one",CC1CC(=O)CC(C1)(C)C,"3,3,5-trimethylcyclohexan-1-one"
1093,13398.0,1124,"3,3,5-Trimethylcyclohexan-1-one",CC1CC(=O)CC(C1)(C)C,"3,3,5-trimethylcyclohexan-1-one"
1094,68346.0,1125,"3,3,6-Trimethylhepta-1,5-dien-4-one",CC(=CC(=O)C(C)(C)C=C)C,"3,3,6-trimethylhepta-1,5-dien-4-one"
1095,68346.0,1126,"3,3,6-Trimethylhepta-1,5-dien-4-one",CC(=CC(=O)C(C)(C)C=C)C,"3,3,6-trimethylhepta-1,5-dien-4-one"
1096,68346.0,1127,"3,3,6-Trimethylhepta-1,5-dien-4-one",CC(=CC(=O)C(C)(C)C=C)C,"3,3,6-trimethylhepta-1,5-dien-4-one"
1097,80808.0,1130,"3,3',5,5'-Tetra-tert-butylbiphenyl-2,2'-diol",CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C2=C(C(=CC(=C2)C(C)(C)C)C(C)(C)C)O,"2,4-ditert-butyl-6-(3,5-ditert-butyl-2-hydroxyphenyl)phenol"
1098,,1131,"3,3',5,5'-Tetrakis(tert-butyl)-2,2'-dihydroxybiphenyl, cyclic ester with [3-(3-tert-butyl-4-hydroxy-5- methylphenyl)propyl]oxyphosphonous acid",,
1099,,1132,"3,3',5,5'-Tetrakis(tert-butyl)-2,2'-dihydroxybiphenyl, cyclic ester with [3-(3-tert-butyl-4-hydroxy-5- methylphenyl)propyl]oxyphosphonous acid",,
1100,2735001.0,1133,"3,4-Diacetoxy-1-butene",CC(=O)OCC(C=C)OC(=O)C,2-acetyloxybut-3-enyl acetate
1101,2735001.0,1134,"3,4-Diacetoxy-1-butene",CC(=O)OCC(C=C)OC(=O)C,2-acetyloxybut-3-enyl acetate
1102,660.0,1135,"3,4-Dihydrocoumarin",C1CC(=O)OC2=CC=CC=C21,"3,4-dihydrochromen-2-one"
1103,660.0,1136,"3,4-Dihydrocoumarin",C1CC(=O)OC2=CC=CC=C21,"3,4-dihydrochromen-2-one"
1104,8768.0,1137,"3,4-Dihydroxybenzaldehyde",C1=CC(=C(C=C1C=O)O)O,"3,4-dihydroxybenzaldehyde"
1105,8768.0,1138,"3,4-Dihydroxybenzaldehyde",C1=CC(=C(C=C1C=O)O)O,"3,4-dihydroxybenzaldehyde"
1106,8768.0,1139,"3,4-Dihydroxybenzaldehyde",C1=CC(=C(C=C1C=O)O)O,"3,4-dihydroxybenzaldehyde"
1107,8768.0,1140,"3,4-Dihydroxybenzaldehyde",C1=CC(=C(C=C1C=O)O)O,"3,4-dihydroxybenzaldehyde"
1108,8768.0,1141,"3,4-Dihydroxybenzaldehyde",C1=CC(=C(C=C1C=O)O)O,"3,4-dihydroxybenzaldehyde"
1109,72.0,1142,"3,4-Dihydroxybenzoic acid",C1=CC(=C(C=C1C(=O)O)O)O,"3,4-dihydroxybenzoic acid"
1110,72.0,1143,"3,4-Dihydroxybenzoic acid",C1=CC(=C(C=C1C(=O)O)O)O,"3,4-dihydroxybenzoic acid"
1111,72.0,1144,"3,4-Dihydroxybenzoic acid",C1=CC(=C(C=C1C(=O)O)O)O,"3,4-dihydroxybenzoic acid"
1112,,1145,"3,4-Dimethylcyclopentan-1,2-dione",,
1113,,1146,"3,4-Dimethylcyclopentan-1,2-dione",,
1114,,1147,"3,4-Dimethylcyclopentan-1,2-dione",,
1115,18749.0,1148,"3,5-Dichloro-4-hydroxybenzoic acid",C1=C(C=C(C(=C1Cl)O)Cl)C(=O)O,"3,5-dichloro-4-hydroxybenzoic acid"
1116,,1149,"3,5-dichloro-N-[(3RS)-3-hydroxy-2-methylbutan-2-yl]benzamide",,
1117,12281.0,1150,"3,5-dichloroaniline",C1=C(C=C(C=C1Cl)Cl)N,"3,5-dichloroaniline"
1118,520895.0,1151,"3,5-Diethyl-1,2,4-trithiolane",CCC1SC(SS1)CC,"3,5-diethyl-1,2,4-trithiolane"
1119,28906.0,1152,"3,5-Diethyl-2-methylpyrazine",CCC1=CN=C(C(=N1)CC)C,"3,5-diethyl-2-methylpyrazine"
1120,28906.0,1153,"3,5-Diethyl-2-methylpyrazine",CCC1=CN=C(C(=N1)CC)C,"3,5-diethyl-2-methylpyrazine"
1121,,1154,"3,5-Dimethylcyclopentan-1,2-dione",,
1122,,1155,"3,5-Dimethylcyclopentan-1,2-dione",,
1123,,1156,"3,5-Dimethylcyclopentan-1,2-dione",,
1124,11565.0,1157,"3,5-Dimethylpyridine",CC1=CC(=CN=C1)C,"3,5-dimethylpyridine"
1125,11565.0,1158,"3,5-Dimethylpyridine",CC1=CC(=CN=C1)C,"3,5-dimethylpyridine"
1126,11565.0,1159,"3,5-Dimethylpyridine",CC1=CC(=CN=C1)C,"3,5-dimethylpyridine"
1127,181575.0,1160,"3,5-Octadiene-2-one",CCC=CC=CC(=O)C,"octa-3,5-dien-2-one"
1128,6544.0,1161,"3,5,5-Trimethylcyclohex-2-en-1-one",CC1=CC(=O)CC(C1)(C)C,"3,5,5-trimethylcyclohex-2-en-1-one"
1129,6544.0,1162,"3,5,5-Trimethylcyclohex-2-en-1-one",CC1=CC(=O)CC(C1)(C)C,"3,5,5-trimethylcyclohex-2-en-1-one"
1130,6544.0,1163,"3,5,5-Trimethylcyclohex-2-en-1-one",CC1=CC(=O)CC(C1)(C)C,"3,5,5-trimethylcyclohex-2-en-1-one"
1131,6544.0,1164,"3,5,5-Trimethylcyclohex-2-en-1-one",CC1=CC(=O)CC(C1)(C)C,"3,5,5-trimethylcyclohex-2-en-1-one"
1132,6544.0,1165,"3,5,5-Trimethylcyclohex-2-en-1-one",CC1=CC(=O)CC(C1)(C)C,"3,5,5-trimethylcyclohex-2-en-1-one"
1133,23017.0,1166,"3,5,6-Trichloro-2-pyridinol",C1=C(C(=O)NC(=C1Cl)Cl)Cl,"3,5,6-trichloro-1H-pyridin-2-one"
1134,23017.0,1167,"3,5,6-Trichloro-2-pyridinol",C1=C(C(=O)NC(=C1Cl)Cl)Cl,"3,5,6-trichloro-1H-pyridin-2-one"
1135,23017.0,1168,"3,5,6-Trichloro-2-pyridinol",C1=C(C(=O)NC(=C1Cl)Cl)Cl,"3,5,6-trichloro-1H-pyridin-2-one"
1136,23017.0,1169,"3,5,6-Trichloro-2-pyridinol",C1=C(C(=O)NC(=C1Cl)Cl)Cl,"3,5,6-trichloro-1H-pyridin-2-one"
1137,23017.0,1170,"3,5,6-Trichloro-2-pyridinol",C1=C(C(=O)NC(=C1Cl)Cl)Cl,"3,5,6-trichloro-1H-pyridin-2-one"
1138,,1173,"3,6-Diethyl-1,2,4,5-tetrathiane and 3,5-diethyl-1,2,4-trithiolane mix in vegetable oil triglycerides",,
1139,,1174,"3,6-Dihydro-4-methyl-2-(2-methylprop-1-en-1-yl)-2H-pyran",,
1140,9027.0,1175,"3,6-Dimethyloctan-3-ol",CCC(C)CCC(C)(CC)O,"3,6-dimethyloctan-3-ol"
1141,9027.0,1176,"3,6-Dimethyloctan-3-ol",CCC(C)CCC(C)(CC)O,"3,6-dimethyloctan-3-ol"
1142,9027.0,1177,"3,6-Dimethyloctan-3-ol",CCC(C)CCC(C)(CC)O,"3,6-dimethyloctan-3-ol"
1143,9027.0,1178,"3,6-Dimethyloctan-3-ol",CCC(C)CCC(C)(CC)O,"3,6-dimethyloctan-3-ol"
1144,94403.0,1182,"3,7,11-Trimethyldodeca-2,6,10-trienyl acetate",CC(=CCCC(=CCCC(=CCOC(=O)C)C)C)C,"3,7,11-trimethyldodeca-2,6,10-trienyl acetate"
1145,,1183,"3,9-Bis[2-(3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propionyloxy)-1,1- dimethylethyl]-2,4,8,10-tetraoxaspiro[5,5]undecane",,
1146,71308479.0,1184,3'-Sialyllactose sodium salt,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)[O-])OC2C(C(OC(C2O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O.[Na+],"sodium;(2S,4S,5R,6R)-5-acetamido-2-[(2R,3S,4S,5R,6S)-3,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,3R,4R,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate"
1147,,1185,3'-Sialyllactose sodium salt produced by derivative strains of Escherichia coli BL21 (DE3),,
1148,,1186,"3H-perfluoro-3-[(3-methoxy-propoxy)propanoic acid], ammonium salt",,
1149,,1187,"4-(1,1-Dimethylethyl)benzene ethanol",,
1150,,1188,"4-(2-(tert-butyl)-2-(3,5-dimethylbenzoyl)hydrazine-1-carbonyl)benzoic acid",,
1151,,1189,"4-(2,2,6-Trimethyl-1-cyclohexenyl)but-3-en-2-ol",,
1152,,1190,"4-(2,2,6-Trimethyl-1-cyclohexenyl)but-3-en-2-ol",,
1153,5375215.0,1191,"4-(2,5,6,6-Tetramethyl-1-cyclohexenyl)but-3-en-2-one",CC1CCC(=C(C1(C)C)C=CC(=O)C)C,"(E)-4-(2,5,6,6-tetramethylcyclohexen-1-yl)but-3-en-2-one"
1154,5375215.0,1192,"4-(2,5,6,6-Tetramethyl-1-cyclohexenyl)but-3-en-2-one",CC1CCC(=C(C1(C)C)C=CC(=O)C)C,"(E)-4-(2,5,6,6-tetramethylcyclohexen-1-yl)but-3-en-2-one"
1155,5375215.0,1193,"4-(2,5,6,6-Tetramethyl-1-cyclohexenyl)but-3-en-2-one",CC1CCC(=C(C1(C)C)C=CC(=O)C)C,"(E)-4-(2,5,6,6-tetramethylcyclohexen-1-yl)but-3-en-2-one"
1156,,1194,"4-(2,5,6,6-Tetramethyl-2-cyclohexenyl)-3-buten-2-one",,
1157,,1195,"4-(2,5,6,6-Tetramethyl-2-cyclohexenyl)-3-buten-2-one",,
1158,,1196,"4-(2,5,6,6-Tetramethyl-2-cyclohexenyl)-3-buten-2-one",,
1159,,1197,"4-(2,6,6-Trimethyl-2-cyclohexenyl)but-3-en-2-ol",,
1160,,1198,"4-(2,6,6-Trimethyl-2-cyclohexenyl)but-3-en-2-ol",,
1161,19137.0,1199,4-(4-Acetoxyphenyl)butan-2-one,CC(=O)CCC1=CC=C(C=C1)OC(=O)C,[4-(3-oxobutyl)phenyl] acetate
1162,,1200,"4-(hydroxymethyl)-3-methyl-2,6-dinitrophenolate (Reg. No. 5916419)",,
1163,184292.0,1201,4-(methylsulfonyl)-2-nitrobenzoic acid,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)[N+](=O)[O-],4-methylsulfonyl-2-nitrobenzoic acid
1164,,1202,4-(p-Hydroxyphenyl)butan-2-one,,
1165,139597106.0,1203,"4-(Tert-butylamino)-6-hydroxy-1-methyl-1,3,5-triazin-2(1H)-one",CC(C)(C)NC1=NC(=O)N(C(=O)N1)C,"6-(tert-butylamino)-3-methyl-1H-1,3,5-triazine-2,4-dione"
1166,139597106.0,1204,"4-(Tert-butylamino)-6-hydroxy-1-methyl-1,3,5-triazin-2(1H)-one",CC(C)(C)NC1=NC(=O)N(C(=O)N1)C,"6-(tert-butylamino)-3-methyl-1H-1,3,5-triazine-2,4-dione"
1167,139597106.0,1205,"4-(Tert-butylamino)-6-hydroxy-1-methyl-1,3,5-triazin-2(1H)-one",CC(C)(C)NC1=NC(=O)N(C(=O)N1)C,"6-(tert-butylamino)-3-methyl-1H-1,3,5-triazine-2,4-dione"
1168,,1206,4-[2-Chloro-4-(trifluoromethyl)phenoxy-2-fluorobenzenamine,,
1169,18525688.0,1207,4-[2-Chloro-4-(trifluoromethyl)phenoxy]-2-fluoroaniline hydrochloride,C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)N)F.Cl,4-[2-chloro-4-(trifluoromethyl)phenoxy]-2-fluoroaniline;hydrochloride
1170,61334.0,1208,"4-Acetoxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)OC(=O)C,"(2,5-dimethyl-4-oxofuran-3-yl) acetate"
1171,61334.0,1209,"4-Acetoxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)OC(=O)C,"(2,5-dimethyl-4-oxofuran-3-yl) acetate"
1172,61334.0,1210,"4-Acetoxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)OC(=O)C,"(2,5-dimethyl-4-oxofuran-3-yl) acetate"
1173,61334.0,1211,"4-Acetoxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)OC(=O)C,"(2,5-dimethyl-4-oxofuran-3-yl) acetate"
1174,5362572.0,1212,4-Acetyl-2-methylpyrimidine,CC1=NC=CC(=N1)C(=O)C,1-(2-methylpyrimidin-4-yl)ethanone
1175,53426546.0,1213,"4-Acetyl-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)C(=O)C,"4-acetyl-2,5-dimethylfuran-3-one"
1176,53426546.0,1214,"4-Acetyl-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)C(=O)C,"4-acetyl-2,5-dimethylfuran-3-one"
1177,14282.0,1215,4-Acetylpyridine,CC(=O)C1=CC=NC=C1,1-pyridin-4-ylethanone
1178,14282.0,1216,4-Acetylpyridine,CC(=O)C1=CC=NC=C1,1-pyridin-4-ylethanone
1179,14282.0,1217,4-Acetylpyridine,CC(=O)C1=CC=NC=C1,1-pyridin-4-ylethanone
1180,21584921.0,1218,4-acrylamido-4-methyl-2-pentanone,CC(=O)C.CC(=O)C.C=CC(=O)N,propan-2-one;prop-2-enamide
1181,84432.0,1219,4-Amino-2-chloropyridine,C1=CN=C(C=C1N)Cl,2-chloropyridin-4-amine
1182,37524.0,1220,"4-Amino-2,2,6,6-tetramethylpiperidine",CC1(CC(CC(N1)(C)C)N)C,"2,2,6,6-tetramethylpiperidin-4-amine"
1183,,1221,"4-Amino-5-(3-(isopropylamino)-2, 2-dimethyl-3-oxopropoxy)-2-methylquinoline-3-carboxylic acid",,
1184,,1222,"4-Amino-5,6-dimethylthioenol[2,3-d]pyrimidin-2(1H)-one",,
1185,,1223,"4-Amino-5,6-dimethylthioenol[2,3-d]pyrimidin-2(1H)-one hydrochloride",,
1186,16074.0,1226,4-Bromophenylurea,C1=CC(=CC=C1NC(=O)N)Br,(4-bromophenyl)urea
1187,19872333.0,1227,"4-Butyroxy-2,5-dimethyl-3(2H)-furanone",CCCC(=O)OC1=C(OC(C1=O)C)C,"(2,5-dimethyl-4-oxofuran-3-yl) butanoate"
1188,19872333.0,1228,"4-Butyroxy-2,5-dimethyl-3(2H)-furanone",CCCC(=O)OC1=C(OC(C1=O)C)C,"(2,5-dimethyl-4-oxofuran-3-yl) butanoate"
1189,19872333.0,1229,"4-Butyroxy-2,5-dimethyl-3(2H)-furanone",CCCC(=O)OC1=C(OC(C1=O)C)C,"(2,5-dimethyl-4-oxofuran-3-yl) butanoate"
1190,19872333.0,1230,"4-Butyroxy-2,5-dimethyl-3(2H)-furanone",CCCC(=O)OC1=C(OC(C1=O)C)C,"(2,5-dimethyl-4-oxofuran-3-yl) butanoate"
1191,138402811.0,1231,"4-carbamoyl-2,5-dichloro-6-cyanobenzene-1,3-disulfonic acid",C(#N)C1=C(C(=C(C(=C1Cl)C(=O)N)S(=O)(=O)O)Cl)S(=O)(=O)O,"4-carbamoyl-2,5-dichloro-6-cyanobenzene-1,3-disulfonic acid"
1192,6318.0,1232,4-Chlorobenzoic acid,C1=CC(=CC=C1C(=O)O)Cl,4-chlorobenzoic acid
1193,67044.0,1233,4-Chlorophthalic anhydride,C1=CC2=C(C=C1Cl)C(=O)OC2=O,"5-chloro-2-benzofuran-1,3-dione"
1194,19804694.0,1234,4-Cyclopropyl-6-methyl-pyrimidin-2-ol,CC1=CC(=NC(=O)N1)C2CC2,4-cyclopropyl-6-methyl-1H-pyrimidin-2-one
1195,,1235,4-Cyclopropyl-6-methyl-pyrimidin-2-yl-amine,,
1196,67116.0,1236,4-Ethoxy-3-methoxybenzaldehyde,CCOC1=C(C=C(C=C1)C=O)OC,4-ethoxy-3-methoxybenzaldehyde
1197,67116.0,1237,4-Ethoxy-3-methoxybenzaldehyde,CCOC1=C(C=C(C=C1)C=O)OC,4-ethoxy-3-methoxybenzaldehyde
1198,67116.0,1238,4-Ethoxy-3-methoxybenzaldehyde,CCOC1=C(C=C(C=C1)C=O)OC,4-ethoxy-3-methoxybenzaldehyde
1199,67116.0,1239,4-Ethoxy-3-methoxybenzaldehyde,CCOC1=C(C=C(C=C1)C=O)OC,4-ethoxy-3-methoxybenzaldehyde
1200,67116.0,1240,4-Ethoxy-3-methoxybenzaldehyde,CCOC1=C(C=C(C=C1)C=O)OC,4-ethoxy-3-methoxybenzaldehyde
1201,24834.0,1241,4-Ethoxybenzaldehyde,CCOC1=CC=C(C=C1)C=O,4-ethoxybenzaldehyde
1202,12150.0,1242,4-Ethoxyphenol,CCOC1=CC=C(C=C1)O,4-ethoxyphenol
1203,61712.0,1243,"4-Ethyl-2,6-dimethoxyphenol",CCC1=CC(=C(C(=C1)OC)O)OC,"4-ethyl-2,6-dimethoxyphenol"
1204,20861.0,1244,4-Ethylbenzaldehyde,CCC1=CC=C(C=C1)C=O,4-ethylbenzaldehyde
1205,20861.0,1245,4-Ethylbenzaldehyde,CCC1=CC=C(C=C1)C=O,4-ethylbenzaldehyde
1206,61840.0,1246,4-Ethyloctanoic acid,CCCCC(CC)CCC(=O)O,4-ethyloctanoic acid
1207,61840.0,1247,4-Ethyloctanoic acid,CCCCC(CC)CCC(=O)O,4-ethyloctanoic acid
1208,110068.0,1248,4-fluoro-3-phenoxybenzaldehyde,C1=CC=C(C=C1)OC2=C(C=CC(=C2)C=O)F,4-fluoro-3-phenoxybenzaldehyde
1209,5365811.0,1249,4-Hexen-3-one,CCC(=O)C=CC,(E)-hex-4-en-3-one
1210,1486522.0,1251,"4-hydroxy-1H-1,2-benzisothiazole-1,1,3(2H)-trione",C1=CC(=C2C(=C1)S(=O)(=O)NC2=O)O,"4-hydroxy-1,1-dioxo-1,2-benzothiazol-3-one"
1211,19309.0,1252,"4-Hydroxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)O,"4-hydroxy-2,5-dimethylfuran-3-one"
1212,19309.0,1253,"4-Hydroxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)O,"4-hydroxy-2,5-dimethylfuran-3-one"
1213,19309.0,1254,"4-Hydroxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)O,"4-hydroxy-2,5-dimethylfuran-3-one"
1214,19309.0,1255,"4-Hydroxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)O,"4-hydroxy-2,5-dimethylfuran-3-one"
1215,19309.0,1256,"4-Hydroxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)O,"4-hydroxy-2,5-dimethylfuran-3-one"
1216,19309.0,1257,"4-Hydroxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)O,"4-hydroxy-2,5-dimethylfuran-3-one"
1217,5280536.0,1258,4-Hydroxy-3-methoxycinnamaldehyde,COC1=C(C=CC(=C1)C=CC=O)O,(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enal
1218,445858.0,1259,4-Hydroxy-3-methoxycinnamic acid,COC1=C(C=CC(=C1)C=CC(=O)O)O,(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid
1219,8655.0,1260,"4-Hydroxy-3,5-dimethoxybenzaldehyde",COC1=CC(=CC(=C1O)OC)C=O,"4-hydroxy-3,5-dimethoxybenzaldehyde"
1220,8655.0,1261,"4-Hydroxy-3,5-dimethoxybenzaldehyde",COC1=CC(=CC(=C1O)OC)C=O,"4-hydroxy-3,5-dimethoxybenzaldehyde"
1221,8655.0,1262,"4-Hydroxy-3,5-dimethoxybenzaldehyde",COC1=CC(=CC(=C1O)OC)C=O,"4-hydroxy-3,5-dimethoxybenzaldehyde"
1222,8655.0,1263,"4-Hydroxy-3,5-dimethoxybenzaldehyde",COC1=CC(=CC(=C1O)OC)C=O,"4-hydroxy-3,5-dimethoxybenzaldehyde"
1223,8655.0,1264,"4-Hydroxy-3,5-dimethoxybenzaldehyde",COC1=CC(=CC(=C1O)OC)C=O,"4-hydroxy-3,5-dimethoxybenzaldehyde"
1224,10742.0,1265,"4-Hydroxy-3,5-dimethoxybenzoic acid",COC1=CC(=CC(=C1O)OC)C(=O)O,"4-hydroxy-3,5-dimethoxybenzoic acid"
1225,10742.0,1266,"4-Hydroxy-3,5-dimethoxybenzoic acid",COC1=CC(=CC(=C1O)OC)C(=O)O,"4-hydroxy-3,5-dimethoxybenzoic acid"
1226,10742.0,1267,"4-Hydroxy-3,5-dimethoxybenzoic acid",COC1=CC(=CC(=C1O)OC)C(=O)O,"4-hydroxy-3,5-dimethoxybenzoic acid"
1227,10742.0,1268,"4-Hydroxy-3,5-dimethoxybenzoic acid",COC1=CC(=CC(=C1O)OC)C(=O)O,"4-hydroxy-3,5-dimethoxybenzoic acid"
1228,10742.0,1269,"4-Hydroxy-3,5-dimethoxybenzoic acid",COC1=CC(=CC(=C1O)OC)C(=O)O,"4-hydroxy-3,5-dimethoxybenzoic acid"
1229,10741.0,1270,"4-Hydroxy-3,5-dimethoxybenzyl alcohol",COC1=CC(=CC(=C1O)OC)CO,"4-(hydroxymethyl)-2,6-dimethoxyphenol"
1230,10741.0,1271,"4-Hydroxy-3,5-dimethoxybenzyl alcohol",COC1=CC(=CC(=C1O)OC)CO,"4-(hydroxymethyl)-2,6-dimethoxyphenol"
1231,10741.0,1272,"4-Hydroxy-3,5-dimethoxybenzyl alcohol",COC1=CC(=CC(=C1O)OC)CO,"4-(hydroxymethyl)-2,6-dimethoxyphenol"
1232,10741.0,1273,"4-Hydroxy-3,5-dimethoxybenzyl alcohol",COC1=CC(=CC(=C1O)OC)CO,"4-(hydroxymethyl)-2,6-dimethoxyphenol"
1233,10741.0,1274,"4-Hydroxy-3,5-dimethoxybenzyl alcohol",COC1=CC(=CC(=C1O)OC)CO,"4-(hydroxymethyl)-2,6-dimethoxyphenol"
1234,,1275,"4-Hydroxy-3,5-dimethoxycinnamaldehyde",,
1235,637775.0,1276,"4-Hydroxy-3,5-dimethoxycinnamic acid",COC1=CC(=CC(=C1O)OC)C=CC(=O)O,"(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoic acid"
